order_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
351,18,5,Extra syrup,26.11,Interac Transfer,2023-01-07 08:34:08,Cancelled
352,13,4,Extra syrup,16.33,Interac Transfer,2023-02-18 11:22:51,In Progress
353,7,2,Extra syrup,23.16,Cash,2023-06-24 13:56:36,Completed
354,4,2,Extra gravy,7.39,Cash,2023-04-25 15:23:34,Completed
355,13,3,None,14.9,Interac Transfer,2023-12-06 15:28:56,Completed
356,20,3,None,29.58,Credit Card,2023-02-01 02:17:17,Completed
357,1,3,None,25.21,Credit Card,2023-10-02 19:57:56,In Progress
358,8,4,None,9.0,Cash,2023-11-02 13:03:43,Cancelled
359,14,4,None,11.94,Interac Transfer,2023-01-12 11:58:04,Cancelled
360,16,5,Spicy,13.25,Interac Transfer,2023-07-16 03:04:57,In Progress
361,14,3,Extra syrup,21.26,Cash,2023-06-21 10:42:00,Completed
362,12,1,Spicy,23.92,Credit Card,2023-07-09 00:32:58,Cancelled
363,19,5,Extra gravy,23.74,Cash,2023-01-12 19:18:46,In Progress
364,15,1,No powdered sugar,17.75,Cash,2023-10-14 19:13:11,Completed
365,2,4,Extra syrup,25.27,Interac Transfer,2023-10-11 08:04:40,Cancelled
366,2,5,Extra gravy,15.93,Cash,2023-03-05 10:49:38,In Progress
367,22,5,Spicy,8.1,Credit Card,2023-07-19 15:29:36,Cancelled
368,19,2,No powdered sugar,19.11,Cash,2023-01-04 05:04:21,Cancelled
369,22,4,Extra gravy,28.81,Interac Transfer,2023-01-25 01:15:41,In Progress
370,22,4,No powdered sugar,24.82,Credit Card,2023-06-07 07:13:11,In Progress
371,17,5,Extra gravy,19.47,Interac Transfer,2023-04-25 20:25:44,Cancelled
372,20,4,Spicy,21.17,Cash,2023-12-23 07:15:01,Cancelled
373,10,5,No powdered sugar,28.26,Cash,2023-12-12 10:54:43,In Progress
374,6,2,Extra gravy,15.71,Cash,2023-07-31 15:42:55,Completed
375,15,5,Spicy,13.28,Interac Transfer,2023-06-15 05:35:34,Completed
376,22,4,Extra syrup,29.43,Cash,2023-06-21 03:03:49,Completed
377,11,4,Spicy,26.59,Credit Card,2023-07-26 05:26:32,Completed
378,5,5,Spicy,13.08,Credit Card,2023-06-10 20:09:29,In Progress
379,1,5,Extra syrup,16.59,Interac Transfer,2023-10-04 23:55:05,Completed
380,8,5,Spicy,15.38,Interac Transfer,2023-01-09 15:13:32,Cancelled
381,21,3,Extra syrup,8.73,Interac Transfer,2023-11-25 13:06:36,Completed
382,12,4,Extra syrup,28.95,Cash,2023-05-17 14:39:50,In Progress
383,12,4,Extra syrup,15.11,Credit Card,2023-07-10 17:36:31,Completed
384,5,3,Extra gravy,26.88,Credit Card,2023-06-07 11:56:36,Completed
385,7,5,No powdered sugar,9.73,Credit Card,2023-09-16 03:15:48,In Progress
386,4,2,Extra gravy,18.7,Interac Transfer,2023-04-02 11:28:25,Completed
387,6,5,Extra syrup,5.6,Interac Transfer,2023-05-11 20:56:20,In Progress
388,13,5,No powdered sugar,24.11,Cash,2023-12-28 19:54:32,Completed
389,20,3,No powdered sugar,19.52,Interac Transfer,2023-10-31 21:35:37,In Progress
390,15,4,Extra syrup,20.64,Credit Card,2023-08-11 20:08:05,Completed
391,3,5,No powdered sugar,6.29,Cash,2023-04-23 10:12:54,Cancelled
392,8,4,No powdered sugar,10.28,Interac Transfer,2023-05-24 21:20:51,Cancelled
393,20,1,Extra gravy,6.86,Interac Transfer,2023-05-10 23:27:08,In Progress
394,16,4,No powdered sugar,12.22,Credit Card,2023-06-13 17:02:29,In Progress
395,13,2,Extra syrup,20.69,Cash,2023-11-04 17:54:45,In Progress
396,18,2,None,19.15,Interac Transfer,2023-01-01 08:58:07,Cancelled
397,10,5,None,20.3,Interac Transfer,2023-06-07 06:20:46,In Progress
398,19,4,None,18.73,Cash,2023-06-21 19:44:00,Completed
399,17,5,Extra syrup,11.83,Cash,2023-09-21 10:48:50,In Progress
400,19,3,None,11.11,Interac Transfer,2023-11-14 12:51:38,In Progress
401,5,2,Extra gravy,8.43,Interac Transfer,2023-01-04 23:17:26,Completed
402,21,5,Extra syrup,26.23,Credit Card,2023-11-26 20:20:25,Completed
403,9,3,Extra syrup,20.41,Cash,2023-11-04 08:32:11,Cancelled
404,12,5,Extra syrup,9.66,Interac Transfer,2023-09-25 19:19:59,Completed
405,21,4,No powdered sugar,9.43,Interac Transfer,2023-05-31 00:23:19,Completed
406,1,4,No powdered sugar,26.83,Interac Transfer,2023-04-22 05:45:18,In Progress
407,1,4,No powdered sugar,23.57,Interac Transfer,2023-06-27 23:57:44,Cancelled
408,15,4,Spicy,21.48,Credit Card,2023-07-11 10:10:10,Completed
409,2,1,Extra gravy,15.17,Cash,2023-02-20 18:01:31,Cancelled
410,22,3,Extra syrup,11.55,Interac Transfer,2023-06-01 00:45:17,Completed
411,16,3,Extra syrup,29.49,Cash,2023-03-19 06:40:46,Cancelled
412,8,4,No powdered sugar,24.93,Cash,2023-05-05 10:37:45,Completed
413,13,1,Extra syrup,12.54,Interac Transfer,2023-02-22 00:54:11,In Progress
414,21,4,Extra syrup,26.19,Interac Transfer,2023-06-13 10:20:26,Cancelled
415,1,1,None,23.97,Interac Transfer,2023-01-20 20:15:01,Cancelled
416,16,4,Extra syrup,12.43,Credit Card,2023-06-29 13:26:47,Completed
417,7,2,Spicy,15.66,Interac Transfer,2023-11-09 13:38:44,Cancelled
418,5,2,No powdered sugar,9.65,Cash,2023-01-31 03:46:15,Completed
419,22,5,Extra gravy,7.78,Cash,2023-04-27 00:23:28,Cancelled
420,3,4,Extra gravy,23.07,Credit Card,2023-09-17 18:23:52,Cancelled
421,12,3,None,11.69,Interac Transfer,2023-05-03 02:22:05,In Progress
422,16,5,Extra gravy,25.5,Interac Transfer,2023-09-14 08:35:54,In Progress
423,19,2,Extra gravy,29.89,Credit Card,2023-01-26 14:37:50,Cancelled
424,5,4,No powdered sugar,6.92,Credit Card,2023-10-07 19:53:46,In Progress
425,22,5,No powdered sugar,16.83,Interac Transfer,2023-03-09 23:08:20,Cancelled
426,14,4,Spicy,25.05,Interac Transfer,2023-01-12 08:54:40,Completed
427,5,2,None,24.72,Cash,2023-07-31 12:50:23,Cancelled
428,15,5,Extra gravy,24.0,Interac Transfer,2023-11-21 17:43:17,Cancelled
429,17,2,Spicy,13.72,Interac Transfer,2023-10-16 04:40:53,In Progress
430,14,1,None,16.35,Cash,2023-12-30 23:27:52,In Progress
431,20,2,Extra gravy,19.87,Cash,2023-09-28 07:11:31,Completed
432,5,4,Extra gravy,29.35,Cash,2023-07-11 09:24:31,Completed
433,12,3,No powdered sugar,13.19,Cash,2023-07-20 03:58:40,Completed
434,16,2,Extra syrup,28.08,Credit Card,2023-06-29 21:22:22,Cancelled
435,16,3,None,11.73,Cash,2023-08-27 11:11:25,Completed
436,21,1,Extra gravy,29.73,Credit Card,2023-11-19 04:02:13,Completed
437,7,5,None,21.76,Cash,2023-10-02 08:25:30,In Progress
438,4,5,Spicy,16.59,Cash,2023-12-19 03:27:45,In Progress
439,1,3,Spicy,20.33,Cash,2023-03-26 16:42:58,Completed
440,5,5,Extra syrup,11.81,Interac Transfer,2023-01-15 03:32:03,Completed
441,10,2,Extra gravy,11.85,Credit Card,2023-07-05 19:58:57,Cancelled
442,22,3,No powdered sugar,7.84,Cash,2023-01-20 15:13:01,Cancelled
443,5,4,Extra gravy,7.85,Interac Transfer,2023-08-09 10:06:19,In Progress
444,4,2,None,13.69,Credit Card,2023-06-11 05:10:24,Completed
445,2,2,Spicy,24.07,Credit Card,2023-06-05 17:14:03,Completed
446,20,2,None,20.2,Interac Transfer,2023-06-12 02:58:33,Completed
447,10,4,Extra syrup,7.56,Credit Card,2023-11-01 18:40:41,Completed
448,19,1,Spicy,26.31,Interac Transfer,2023-09-23 18:33:57,Completed
449,1,5,No powdered sugar,20.03,Cash,2023-11-17 12:35:26,Cancelled
450,5,3,Spicy,29.02,Interac Transfer,2023-04-16 13:34:44,Cancelled
451,13,1,Extra gravy,21.75,Credit Card,2023-11-18 15:53:25,Completed
452,4,3,Extra gravy,9.38,Credit Card,2023-03-03 11:52:52,Cancelled
453,16,5,Spicy,16.84,Cash,2023-09-25 13:30:04,Cancelled
454,16,4,Extra syrup,21.21,Interac Transfer,2023-03-23 01:37:25,Completed
455,2,2,Extra gravy,5.71,Cash,2023-03-12 09:28:55,Cancelled
456,17,2,Extra gravy,5.37,Interac Transfer,2023-08-04 21:41:31,Completed
457,20,4,No powdered sugar,8.24,Interac Transfer,2023-05-18 20:32:56,Cancelled
458,12,1,Spicy,11.29,Interac Transfer,2023-09-21 10:00:52,Completed
459,18,1,Extra gravy,15.74,Cash,2023-09-23 02:02:00,Completed
460,3,3,Extra syrup,17.19,Cash,2023-10-08 07:38:31,Cancelled
461,1,4,None,8.45,Credit Card,2023-06-28 15:44:25,Cancelled
462,1,1,Spicy,21.83,Cash,2023-01-21 23:37:09,In Progress
463,19,4,No powdered sugar,19.9,Interac Transfer,2023-12-04 06:23:18,Completed
464,11,5,Extra gravy,12.36,Interac Transfer,2023-10-06 17:48:47,Completed
465,5,2,Extra syrup,5.34,Interac Transfer,2023-12-30 08:04:11,Completed
466,12,2,Spicy,6.94,Cash,2023-01-15 12:16:24,Completed
467,3,2,Extra syrup,14.79,Credit Card,2023-11-12 00:53:35,Cancelled
468,1,4,Extra syrup,8.85,Cash,2023-05-31 06:54:04,Cancelled
469,1,4,No powdered sugar,14.42,Credit Card,2023-09-12 08:35:58,In Progress
470,8,3,Spicy,20.7,Cash,2023-05-31 20:00:31,Completed
471,10,2,Extra gravy,18.68,Interac Transfer,2023-01-14 07:25:31,In Progress
472,11,3,No powdered sugar,10.78,Credit Card,2023-08-22 05:26:55,In Progress
473,12,2,Extra gravy,13.6,Cash,2023-07-30 09:09:09,In Progress
474,13,3,None,20.35,Interac Transfer,2023-07-11 22:23:26,In Progress
475,12,3,Extra syrup,26.52,Credit Card,2023-11-16 01:10:01,In Progress
476,14,5,None,23.83,Credit Card,2023-05-17 02:13:40,Cancelled
477,2,3,Extra syrup,18.84,Interac Transfer,2023-02-23 00:07:36,Cancelled
478,19,4,No powdered sugar,14.06,Interac Transfer,2023-12-07 12:01:48,In Progress
479,18,3,Extra gravy,14.13,Cash,2023-01-11 06:07:26,Cancelled
480,3,2,Extra gravy,26.99,Cash,2023-07-17 16:15:31,Cancelled
481,17,3,No powdered sugar,5.98,Interac Transfer,2023-11-11 20:59:01,In Progress
482,8,1,Spicy,29.7,Cash,2023-08-31 18:43:59,Cancelled
483,10,2,None,21.61,Interac Transfer,2023-03-19 16:23:04,Cancelled
484,2,1,None,22.03,Interac Transfer,2023-10-30 08:07:27,Completed
485,19,2,Extra gravy,5.95,Cash,2023-08-11 08:44:42,In Progress
486,9,4,Extra gravy,20.14,Cash,2023-04-02 22:40:28,Completed
487,7,4,Extra gravy,17.12,Credit Card,2023-11-14 04:26:15,Completed
488,4,4,No powdered sugar,7.64,Credit Card,2023-05-18 14:26:25,In Progress
489,21,1,Spicy,11.95,Cash,2023-09-09 19:44:12,Completed
490,18,5,None,27.26,Cash,2023-07-20 10:44:04,Completed
491,13,2,Extra syrup,18.75,Cash,2023-06-10 19:20:18,Cancelled
492,11,4,No powdered sugar,15.34,Credit Card,2023-05-22 20:16:18,Completed
493,4,2,None,6.82,Cash,2023-05-03 17:59:25,In Progress
494,21,1,Spicy,22.85,Credit Card,2023-06-02 05:19:43,Cancelled
495,4,5,No powdered sugar,22.57,Credit Card,2023-10-01 07:08:39,Cancelled
496,10,1,None,20.35,Credit Card,2023-03-17 09:31:08,Cancelled
497,5,2,No powdered sugar,17.76,Credit Card,2023-07-09 21:01:48,In Progress
498,9,5,None,15.84,Interac Transfer,2023-06-19 13:12:35,In Progress
499,3,5,None,19.83,Cash,2023-09-16 16:42:55,In Progress
500,17,1,Spicy,10.83,Cash,2023-06-29 04:01:20,Completed
501,3,4,Extra syrup,28.53,Interac Transfer,2023-11-03 05:37:26,Completed
502,16,2,Spicy,19.72,Cash,2023-01-22 10:27:02,Cancelled
503,4,3,None,12.78,Credit Card,2023-05-12 00:29:37,Cancelled
504,18,3,No powdered sugar,16.24,Interac Transfer,2023-07-16 23:12:31,In Progress
505,17,1,Spicy,25.14,Credit Card,2023-07-25 23:29:03,In Progress
506,7,2,Extra syrup,9.04,Interac Transfer,2023-06-27 09:06:39,Completed
507,5,2,None,12.32,Credit Card,2023-02-06 01:55:13,Completed
508,12,1,Spicy,21.99,Cash,2023-01-27 07:24:59,In Progress
509,17,2,Spicy,12.89,Cash,2023-12-17 21:37:10,In Progress
510,13,4,Spicy,24.81,Cash,2023-11-20 02:32:55,Completed
511,3,1,Spicy,8.26,Interac Transfer,2023-04-14 06:19:53,Cancelled
512,9,4,No powdered sugar,24.07,Cash,2023-02-08 17:58:12,Cancelled
513,17,2,Extra syrup,6.71,Interac Transfer,2023-06-01 07:46:24,Completed
514,17,1,Extra syrup,5.31,Credit Card,2023-12-25 20:55:26,Completed
515,20,2,None,27.46,Cash,2023-05-22 23:14:02,Cancelled
516,16,1,Extra gravy,19.53,Credit Card,2023-01-12 16:40:06,Completed
517,22,2,No powdered sugar,13.8,Cash,2023-11-10 20:07:08,Cancelled
518,13,4,None,10.81,Credit Card,2023-03-30 06:49:55,Cancelled
519,19,4,None,20.42,Interac Transfer,2023-06-22 11:37:17,Completed
520,17,2,Spicy,17.73,Cash,2023-08-13 15:15:25,In Progress
521,4,1,Extra gravy,29.79,Interac Transfer,2023-09-04 00:19:07,In Progress
522,12,3,Extra gravy,29.58,Interac Transfer,2023-09-17 15:39:12,In Progress
523,9,4,No powdered sugar,20.88,Credit Card,2023-08-15 11:11:32,In Progress
524,19,4,Extra gravy,16.07,Cash,2023-03-06 22:49:45,In Progress
525,12,3,None,17.28,Interac Transfer,2023-03-25 02:26:54,In Progress
526,9,2,Extra gravy,22.06,Credit Card,2023-03-31 10:37:34,In Progress
527,7,1,Extra gravy,7.54,Credit Card,2023-03-16 16:13:19,Completed
528,14,2,Extra syrup,13.21,Credit Card,2023-07-08 22:20:43,Completed
529,20,5,None,6.88,Cash,2023-05-16 18:04:39,In Progress
530,19,4,Extra gravy,6.83,Cash,2023-07-09 20:45:54,Completed
531,15,5,Extra gravy,9.9,Credit Card,2023-11-11 11:14:53,Cancelled
532,16,4,Spicy,17.13,Cash,2023-05-05 18:48:00,In Progress
533,21,4,Extra gravy,24.62,Credit Card,2023-08-11 07:28:43,Cancelled
534,5,5,Extra gravy,17.14,Cash,2023-04-01 23:12:34,Completed
535,3,5,Extra syrup,13.39,Cash,2023-09-08 13:39:13,In Progress
536,12,2,None,7.06,Credit Card,2023-08-18 07:46:29,Cancelled
537,20,5,No powdered sugar,18.76,Credit Card,2023-01-17 04:53:17,Completed
538,21,2,None,11.78,Cash,2023-02-04 09:38:11,In Progress
539,4,2,Spicy,20.37,Credit Card,2023-05-04 06:53:15,In Progress
540,21,2,None,29.43,Credit Card,2023-09-24 08:49:48,Cancelled
541,16,4,Extra gravy,7.78,Credit Card,2023-08-02 05:41:27,Cancelled
542,7,4,Spicy,10.3,Credit Card,2023-03-07 13:46:09,Cancelled
543,13,5,None,16.83,Cash,2023-02-08 14:28:25,Completed
544,21,4,Spicy,29.22,Interac Transfer,2023-03-22 06:33:02,Cancelled
545,10,5,No powdered sugar,24.3,Cash,2023-08-21 17:57:38,Cancelled
546,7,4,None,27.46,Credit Card,2023-03-31 05:48:40,Cancelled
547,14,1,Extra gravy,13.34,Credit Card,2023-01-25 23:35:54,In Progress
548,5,1,Spicy,29.8,Cash,2023-03-06 09:31:00,Cancelled
549,3,5,Extra syrup,7.57,Credit Card,2023-07-13 19:47:50,Cancelled
550,11,4,Spicy,6.32,Cash,2023-09-28 16:35:53,Completed
551,11,4,Extra syrup,26.39,Interac Transfer,2023-01-24 18:09:59,Completed
552,18,2,Extra gravy,28.18,Credit Card,2023-09-26 21:07:43,Cancelled
553,15,3,No powdered sugar,7.26,Interac Transfer,2023-11-02 21:46:48,Completed
554,12,5,Extra syrup,7.84,Interac Transfer,2023-09-02 20:57:35,Completed
555,9,3,No powdered sugar,5.83,Credit Card,2023-10-29 20:21:43,Completed
556,10,3,Spicy,7.61,Credit Card,2023-08-27 11:46:58,In Progress
557,12,5,Extra gravy,10.24,Cash,2023-04-24 17:54:33,Cancelled
558,17,4,Extra syrup,29.25,Cash,2023-12-03 23:14:55,Cancelled
559,6,5,Spicy,21.7,Credit Card,2023-06-18 19:03:29,Cancelled
560,7,3,None,24.46,Cash,2023-09-10 12:58:22,Completed
561,14,4,Spicy,24.4,Interac Transfer,2023-03-14 07:37:54,Completed
562,13,1,No powdered sugar,18.38,Interac Transfer,2023-07-24 19:08:03,Completed
563,8,5,Extra gravy,24.94,Credit Card,2023-12-04 02:41:55,In Progress
564,10,5,Extra gravy,19.9,Cash,2023-06-16 21:13:34,Completed
565,9,4,Spicy,12.86,Credit Card,2023-03-25 09:50:34,In Progress
566,18,1,None,19.03,Interac Transfer,2023-02-26 01:09:20,Cancelled
567,2,1,No powdered sugar,18.34,Credit Card,2023-11-18 09:12:20,Completed
568,5,4,Spicy,25.59,Credit Card,2023-12-23 01:51:49,In Progress
569,5,2,Spicy,29.54,Credit Card,2023-09-10 03:20:38,In Progress
570,6,5,Extra gravy,15.28,Credit Card,2023-10-07 15:36:49,Completed
571,19,5,No powdered sugar,24.08,Interac Transfer,2023-01-13 07:03:10,In Progress
572,8,3,None,7.49,Credit Card,2023-11-11 22:49:17,Completed
573,16,4,Extra gravy,24.42,Credit Card,2023-01-14 17:22:16,In Progress
574,13,3,Spicy,14.29,Cash,2023-11-05 08:55:18,Cancelled
575,1,3,Extra gravy,5.98,Credit Card,2023-09-13 01:52:42,Cancelled
576,22,1,Extra gravy,14.08,Cash,2023-12-14 02:49:45,Cancelled
577,20,5,Extra syrup,20.27,Credit Card,2023-12-27 16:35:49,Completed
578,17,3,Extra gravy,7.98,Cash,2023-09-04 02:28:07,Cancelled
579,7,1,Extra gravy,28.1,Credit Card,2023-11-04 13:12:59,Cancelled
580,13,4,No powdered sugar,6.94,Cash,2023-03-03 04:01:10,Cancelled
581,4,3,Extra gravy,28.25,Credit Card,2023-05-21 02:02:46,Completed
582,4,5,None,22.68,Credit Card,2023-04-25 16:31:41,In Progress
583,6,3,Spicy,13.24,Cash,2023-06-14 01:45:40,Completed
584,19,4,No powdered sugar,14.77,Credit Card,2023-12-07 15:29:26,Completed
585,12,3,Extra gravy,23.52,Credit Card,2023-11-25 08:45:28,Cancelled
586,22,5,None,20.04,Credit Card,2023-12-15 14:19:07,In Progress
587,7,1,Spicy,21.79,Credit Card,2023-05-29 14:21:25,Cancelled
588,10,5,No powdered sugar,14.73,Interac Transfer,2023-06-19 14:20:50,Cancelled
589,19,1,None,17.2,Credit Card,2023-01-18 21:32:57,Completed
590,7,2,Extra gravy,29.75,Interac Transfer,2023-09-22 08:27:55,Completed
591,3,5,Extra syrup,10.35,Interac Transfer,2023-12-20 12:14:12,Completed
592,13,5,Extra syrup,15.45,Credit Card,2023-02-25 10:14:12,Cancelled
593,13,4,No powdered sugar,12.3,Cash,2023-10-10 08:11:23,In Progress
594,18,3,None,24.13,Cash,2023-05-16 06:51:19,In Progress
595,20,1,Spicy,24.1,Credit Card,2023-11-01 11:43:10,Cancelled
596,8,1,None,12.31,Interac Transfer,2023-06-25 07:36:58,In Progress
597,9,4,Extra syrup,7.03,Cash,2023-07-17 23:17:58,Cancelled
598,7,4,No powdered sugar,5.29,Credit Card,2023-09-21 04:49:34,In Progress
599,1,3,Extra gravy,15.69,Credit Card,2023-05-06 08:34:44,Cancelled
600,3,3,None,15.26,Interac Transfer,2023-03-07 02:48:06,In Progress
601,13,5,Extra syrup,29.71,Cash,2023-01-03 22:19:15,Completed
602,17,2,Spicy,16.75,Credit Card,2023-03-01 03:51:19,Completed
603,1,3,No powdered sugar,11.41,Cash,2023-04-20 01:31:50,Completed
604,6,4,Extra gravy,27.28,Credit Card,2023-03-04 22:09:07,Completed
605,21,3,None,17.28,Credit Card,2023-04-16 15:24:49,Cancelled
606,6,1,Spicy,19.98,Credit Card,2023-11-21 14:36:44,In Progress
607,12,2,Extra gravy,7.39,Interac Transfer,2023-02-17 22:25:04,Cancelled
608,13,5,Extra syrup,14.57,Interac Transfer,2023-12-06 06:33:30,Completed
609,13,1,Extra syrup,28.61,Interac Transfer,2023-03-02 05:26:13,In Progress
610,15,1,Spicy,19.74,Cash,2023-05-10 14:27:06,Cancelled
611,21,2,Extra syrup,13.61,Interac Transfer,2023-04-22 05:35:14,Completed
612,16,5,No powdered sugar,20.64,Interac Transfer,2023-01-03 10:29:43,In Progress
613,22,4,Spicy,27.76,Cash,2023-04-15 11:45:36,In Progress
614,21,5,Extra syrup,11.85,Cash,2023-07-11 16:26:05,Completed
615,11,3,None,17.63,Cash,2023-06-27 05:54:31,Completed
616,5,1,Extra syrup,28.97,Cash,2023-07-25 16:21:20,In Progress
617,4,3,No powdered sugar,9.31,Interac Transfer,2023-08-24 07:39:16,Completed
618,3,4,Extra gravy,22.99,Interac Transfer,2023-12-19 18:51:50,Cancelled
619,19,3,Extra gravy,20.36,Cash,2023-07-02 08:01:21,Completed
620,20,5,Extra syrup,21.99,Interac Transfer,2023-02-19 19:21:54,Completed
621,18,3,Extra gravy,13.78,Credit Card,2023-03-09 13:04:31,Completed
622,15,4,Extra syrup,12.85,Interac Transfer,2023-02-06 15:49:26,In Progress
623,9,4,No powdered sugar,22.11,Credit Card,2023-06-20 16:36:50,In Progress
624,17,4,Extra gravy,10.39,Cash,2023-05-13 02:00:12,Completed
625,14,5,None,15.49,Cash,2023-07-01 16:02:52,In Progress
626,15,4,Extra syrup,9.7,Interac Transfer,2023-01-27 00:34:35,Completed
627,1,1,Extra gravy,5.21,Cash,2023-10-29 10:05:24,Cancelled
628,21,4,No powdered sugar,29.25,Interac Transfer,2023-11-13 20:07:12,In Progress
629,22,3,No powdered sugar,15.79,Interac Transfer,2023-03-29 14:46:12,Completed
630,22,3,None,29.23,Interac Transfer,2023-05-01 17:53:46,In Progress
631,3,3,No powdered sugar,8.51,Interac Transfer,2023-10-01 16:36:41,Cancelled
632,16,5,No powdered sugar,19.68,Credit Card,2023-07-31 05:31:54,Cancelled
633,11,3,Extra gravy,10.02,Credit Card,2023-12-15 03:46:47,Completed
634,12,5,Extra syrup,24.75,Cash,2023-11-08 17:39:58,In Progress
635,10,5,Spicy,24.59,Credit Card,2023-03-09 17:04:39,Cancelled
636,16,4,No powdered sugar,7.82,Cash,2023-08-17 16:06:36,In Progress
637,8,1,No powdered sugar,27.8,Cash,2023-06-09 21:28:43,Completed
638,6,4,Spicy,9.87,Interac Transfer,2023-10-23 22:32:17,Cancelled
639,12,4,No powdered sugar,20.32,Interac Transfer,2023-01-03 22:02:19,Cancelled
640,21,5,Extra gravy,29.64,Interac Transfer,2023-11-28 18:14:24,In Progress
641,8,5,Extra gravy,27.06,Interac Transfer,2023-07-06 01:18:43,Cancelled
642,4,3,Spicy,28.91,Interac Transfer,2023-12-24 01:15:02,Completed
643,8,3,No powdered sugar,13.56,Interac Transfer,2023-01-03 11:52:36,Completed
644,18,4,No powdered sugar,7.64,Credit Card,2023-11-26 10:06:00,Cancelled
645,5,2,Extra syrup,9.71,Cash,2023-07-10 04:07:42,Completed
646,9,2,No powdered sugar,17.51,Cash,2023-05-11 19:28:20,Cancelled
647,4,3,Extra gravy,24.83,Interac Transfer,2023-05-11 08:39:52,Cancelled
648,22,2,None,8.75,Credit Card,2023-09-24 10:23:10,Cancelled
649,17,3,None,21.49,Interac Transfer,2023-01-13 14:12:44,Cancelled
650,9,5,None,13.09,Credit Card,2023-11-18 02:36:00,In Progress
651,1,4,None,13.53,Credit Card,2023-07-27 04:20:48,Cancelled
652,21,1,No powdered sugar,21.55,Cash,2023-01-19 20:51:12,Completed
653,20,4,No powdered sugar,16.67,Cash,2023-01-30 13:53:51,In Progress
654,13,3,Extra syrup,25.3,Credit Card,2023-05-19 02:28:28,Completed
655,16,3,No powdered sugar,8.9,Cash,2023-09-16 10:18:56,Cancelled
656,13,4,None,24.75,Credit Card,2023-05-25 20:38:12,Completed
657,14,3,Spicy,6.61,Credit Card,2023-06-25 23:43:15,In Progress
658,3,2,Spicy,9.85,Credit Card,2023-10-20 11:19:33,Completed
659,6,2,Extra gravy,21.4,Cash,2023-03-17 17:17:00,In Progress
660,18,3,Extra gravy,26.37,Interac Transfer,2023-04-29 09:03:25,Cancelled
661,19,3,No powdered sugar,11.32,Cash,2023-04-18 02:27:17,Cancelled
662,5,2,Spicy,13.18,Interac Transfer,2023-09-24 03:42:34,Completed
663,15,3,None,18.43,Cash,2023-01-08 16:53:14,Completed
664,2,3,None,10.29,Cash,2023-12-09 21:16:01,Cancelled
665,10,4,None,25.28,Interac Transfer,2023-11-02 01:50:00,Cancelled
666,18,1,No powdered sugar,24.34,Credit Card,2023-04-28 04:32:40,Completed
667,13,2,No powdered sugar,8.63,Interac Transfer,2023-04-17 08:54:54,Cancelled
668,5,4,Extra syrup,16.6,Credit Card,2023-08-17 03:50:34,In Progress
669,1,1,None,24.37,Credit Card,2023-07-06 23:52:52,In Progress
670,22,3,None,13.43,Cash,2023-08-18 17:52:45,Completed
671,1,3,No powdered sugar,20.83,Cash,2023-07-05 00:40:30,Completed
672,18,4,No powdered sugar,6.26,Cash,2023-10-30 20:16:16,Cancelled
673,15,3,Extra syrup,20.22,Cash,2023-04-13 09:27:05,Cancelled
