order_id,customer_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
325,1186,17,3,Extra gravy,21.45,Cash,2023-11-26 03:25:38,In Progress
326,1325,11,2,Extra gravy,10.33,Interac Transfer,2023-03-07 09:00:01,Cancelled
327,1463,11,5,Extra mustard,7.92,Cash,2023-02-25 19:50:09,Cancelled
328,1348,21,1,No powdered sugar,15.38,Credit Card,2023-08-11 19:14:20,Completed
329,1770,16,4,None,9.66,Credit Card,2023-12-06 19:28:06,Completed
330,1659,2,2,Spicy,7.56,Credit Card,2023-05-06 15:16:23,In Progress
331,1763,2,3,No powdered sugar,12.56,Interac Transfer,2023-06-30 04:45:51,Cancelled
332,1954,8,5,None,26.51,Interac Transfer,2023-12-12 18:30:32,In Progress
333,1931,13,5,None,5.43,Cash,2023-11-07 08:38:27,Cancelled
334,1402,10,2,Spicy,12.32,Credit Card,2023-11-23 14:18:25,In Progress
335,1345,8,1,None,15.6,Cash,2023-06-29 16:53:41,In Progress
336,1962,4,3,Extra mustard,17.76,Credit Card,2023-03-04 04:01:12,In Progress
337,1510,15,2,None,9.54,Credit Card,2023-04-07 10:19:44,Completed
338,1146,1,4,Extra mustard,29.11,Cash,2023-06-22 10:09:32,Cancelled
339,1147,11,3,None,19.47,Credit Card,2023-04-15 22:05:47,In Progress
340,1863,7,5,Extra gravy,18.05,Cash,2023-07-09 20:03:42,Completed
341,1710,17,2,None,5.22,Interac Transfer,2023-10-18 16:51:44,In Progress
342,1819,20,5,Extra mustard,17.14,Cash,2023-04-14 04:00:11,In Progress
343,1488,18,5,None,25.94,Cash,2023-07-14 01:59:48,Cancelled
344,1928,22,5,None,10.49,Credit Card,2023-01-15 23:10:42,In Progress
345,1935,22,1,None,13.78,Cash,2023-11-17 23:02:40,Cancelled
346,1639,12,5,Extra mustard,5.51,Interac Transfer,2023-03-30 22:35:05,Completed
347,1550,9,4,None,29.42,Interac Transfer,2023-11-15 08:58:36,Completed
348,1337,5,4,Spicy,6.67,Interac Transfer,2023-10-02 13:29:17,In Progress
349,1871,10,3,Spicy,27.46,Interac Transfer,2023-08-08 18:38:01,Completed
350,1640,4,5,Extra mustard,12.82,Cash,2023-02-01 04:25:23,Cancelled
351,1778,5,5,Extra gravy,19.69,Interac Transfer,2023-03-19 01:59:03,Cancelled
352,1987,10,2,Spicy,21.98,Cash,2023-04-15 22:54:53,Completed
353,1952,11,1,No powdered sugar,8.52,Cash,2023-08-13 00:59:29,Cancelled
354,1472,21,3,Spicy,16.09,Credit Card,2023-06-08 18:40:40,Cancelled
355,1945,10,5,No powdered sugar,13.14,Cash,2023-01-28 12:13:28,In Progress
356,1150,8,2,Extra mustard,6.42,Cash,2023-03-21 12:25:33,In Progress
357,1414,2,1,Extra gravy,25.83,Credit Card,2023-07-16 22:31:31,Cancelled
358,1989,8,3,No powdered sugar,6.13,Interac Transfer,2023-01-26 04:05:20,Completed
359,1297,16,3,No powdered sugar,21.33,Interac Transfer,2023-06-21 13:19:12,Cancelled
360,1610,22,5,Spicy,12.85,Cash,2023-07-04 18:15:17,In Progress
361,1262,5,3,No powdered sugar,9.8,Credit Card,2023-12-28 16:51:35,Completed
362,1763,3,2,Extra mustard,21.68,Cash,2023-01-17 16:49:31,Cancelled
363,1143,12,3,Extra mustard,19.36,Cash,2023-02-08 17:05:43,Completed
364,1345,13,4,Extra mustard,12.88,Interac Transfer,2023-09-11 21:08:59,Completed
365,1623,13,2,Spicy,17.82,Credit Card,2023-07-27 07:08:40,Completed
366,1571,10,1,Extra gravy,11.16,Cash,2023-03-06 23:56:21,Cancelled
367,1880,4,1,Spicy,26.59,Interac Transfer,2023-07-19 17:05:17,In Progress
368,1001,9,5,Extra mustard,12.85,Cash,2023-03-18 05:05:47,Completed
369,1896,22,5,Spicy,11.13,Interac Transfer,2023-09-07 14:01:09,Completed
370,1303,2,4,Extra mustard,23.8,Credit Card,2023-10-27 06:21:28,Cancelled
371,1253,19,1,None,5.44,Cash,2023-04-26 04:51:33,In Progress
372,1651,1,1,None,11.7,Credit Card,2023-07-13 12:57:01,In Progress
373,1452,7,1,No powdered sugar,14.38,Interac Transfer,2023-05-22 17:01:50,Cancelled
374,1036,17,1,Extra gravy,27.06,Credit Card,2023-02-11 23:32:45,Completed
375,1159,3,3,None,28.76,Credit Card,2023-02-07 09:26:35,Cancelled
376,1008,20,2,Extra mustard,22.91,Credit Card,2023-01-27 19:32:03,In Progress
377,1232,20,2,Spicy,17.31,Cash,2023-03-19 09:11:14,Completed
378,1098,21,4,Spicy,21.02,Interac Transfer,2023-06-08 15:30:36,Completed
379,1658,3,3,No powdered sugar,15.35,Credit Card,2023-02-27 07:14:18,In Progress
380,1815,3,1,Spicy,12.47,Cash,2023-04-23 01:53:09,Completed
381,1207,17,1,None,28.77,Interac Transfer,2023-01-22 05:02:53,Cancelled
382,1130,7,5,Spicy,7.88,Interac Transfer,2023-01-06 10:21:44,In Progress
383,1403,14,5,None,13.66,Interac Transfer,2023-11-13 04:21:20,In Progress
384,1151,17,4,None,27.48,Credit Card,2023-11-15 01:23:11,Completed
385,1053,18,1,Extra gravy,23.08,Credit Card,2023-12-23 15:36:25,In Progress
386,1119,13,4,No powdered sugar,5.73,Credit Card,2023-04-18 12:17:29,Cancelled
387,1672,20,3,Extra mustard,5.58,Interac Transfer,2023-08-06 17:52:33,In Progress
388,1919,20,2,None,17.91,Interac Transfer,2023-07-24 01:51:13,Completed
389,1627,21,1,No powdered sugar,17.11,Credit Card,2023-01-01 11:30:57,In Progress
390,1586,18,3,Extra mustard,16.07,Credit Card,2023-07-07 20:26:09,Completed
391,1624,4,1,Spicy,12.56,Interac Transfer,2023-09-28 03:11:21,Completed
392,1967,1,5,No powdered sugar,29.67,Interac Transfer,2023-06-15 02:16:01,Cancelled
393,1419,18,4,No powdered sugar,11.8,Cash,2023-01-30 10:21:43,In Progress
394,1421,1,5,No powdered sugar,17.25,Cash,2023-08-08 16:23:18,Cancelled
395,1103,13,2,Spicy,15.12,Credit Card,2023-12-22 18:12:25,Cancelled
396,1851,20,5,Spicy,9.26,Interac Transfer,2023-09-08 10:26:35,In Progress
397,1253,20,1,No powdered sugar,10.07,Interac Transfer,2023-11-15 15:03:53,Cancelled
398,1226,10,5,Extra gravy,27.96,Cash,2023-02-25 23:12:09,Cancelled
399,1111,11,1,None,26.46,Interac Transfer,2023-12-05 12:58:22,Completed
400,1509,9,2,Spicy,9.98,Credit Card,2023-10-06 14:21:03,Cancelled
401,1472,9,5,Extra gravy,26.89,Cash,2023-02-26 17:12:48,In Progress
402,1098,5,4,Spicy,10.23,Interac Transfer,2023-04-20 15:13:20,Completed
403,1152,1,4,No powdered sugar,20.66,Interac Transfer,2023-03-18 20:46:05,Cancelled
404,1860,17,4,Extra gravy,7.03,Credit Card,2023-12-03 09:15:58,Cancelled
405,1913,22,5,Extra mustard,27.01,Interac Transfer,2023-06-13 13:59:49,In Progress
406,1895,2,5,None,6.29,Cash,2023-03-04 02:17:45,Cancelled
407,1877,13,5,None,18.87,Cash,2023-05-08 08:54:23,In Progress
408,1337,9,1,Spicy,24.49,Interac Transfer,2023-07-10 02:31:19,Cancelled
409,1705,4,2,None,7.92,Interac Transfer,2023-10-25 18:12:57,Cancelled
410,1821,5,4,Extra mustard,15.11,Interac Transfer,2023-06-03 14:52:37,In Progress
411,1162,11,1,Extra gravy,6.05,Interac Transfer,2023-01-05 00:56:42,Completed
412,1719,19,4,Extra gravy,22.07,Cash,2023-10-29 17:37:39,In Progress
413,1956,21,1,No powdered sugar,12.69,Credit Card,2023-08-16 08:36:05,Completed
414,1680,3,5,Extra gravy,18.98,Cash,2023-05-09 14:07:05,Completed
415,1995,12,4,Spicy,28.32,Interac Transfer,2023-06-03 17:00:35,In Progress
416,1160,19,5,Extra mustard,12.65,Interac Transfer,2023-01-30 14:22:40,In Progress
417,1579,19,4,No powdered sugar,6.22,Cash,2023-03-02 02:02:56,Cancelled
418,1800,13,3,Spicy,21.89,Cash,2023-06-19 16:22:09,Cancelled
419,1397,7,1,Spicy,24.67,Interac Transfer,2023-03-06 17:44:50,Completed
420,1276,15,3,Spicy,28.95,Cash,2023-05-29 06:47:38,Cancelled
421,1815,7,1,None,8.95,Interac Transfer,2023-11-22 23:20:53,In Progress
422,1915,8,2,Spicy,14.8,Cash,2023-08-13 23:34:11,Completed
423,1503,5,4,None,26.1,Interac Transfer,2023-08-25 23:54:30,Cancelled
424,1895,21,2,Extra gravy,25.17,Cash,2023-02-07 17:24:31,Cancelled
425,1391,14,2,None,20.62,Interac Transfer,2023-03-24 16:13:03,In Progress
426,1134,4,1,Spicy,11.73,Credit Card,2023-01-31 00:10:51,In Progress
427,1194,10,3,Extra mustard,12.1,Credit Card,2023-10-09 10:32:08,Cancelled
428,1400,20,5,Extra mustard,8.1,Cash,2023-05-14 05:11:18,Completed
429,1639,15,1,Extra gravy,28.05,Credit Card,2023-12-29 13:49:36,Completed
430,1032,18,5,Spicy,9.32,Interac Transfer,2023-10-19 10:14:02,In Progress
431,1687,20,2,None,19.32,Cash,2023-12-19 13:23:53,In Progress
432,1459,13,5,Extra mustard,19.61,Cash,2023-04-25 13:48:31,In Progress
433,1954,8,3,No powdered sugar,14.24,Interac Transfer,2023-06-27 13:43:18,Cancelled
434,1882,9,1,Spicy,13.81,Interac Transfer,2023-08-06 02:25:02,Cancelled
435,1469,16,3,Spicy,21.71,Interac Transfer,2023-05-27 19:37:09,In Progress
436,1374,19,3,No powdered sugar,14.71,Cash,2023-04-08 17:34:12,Completed
437,1021,16,1,Extra mustard,11.38,Interac Transfer,2023-11-30 05:57:54,In Progress
438,1749,7,3,No powdered sugar,14.98,Credit Card,2023-07-16 16:06:46,In Progress
439,1669,14,4,Extra gravy,25.19,Cash,2023-03-13 22:14:08,Completed
440,1037,14,4,None,29.16,Interac Transfer,2023-04-08 01:40:16,Completed
441,1229,4,4,None,20.9,Cash,2023-12-12 19:32:34,Completed
442,1364,15,5,Extra mustard,24.55,Credit Card,2023-03-27 11:59:12,Completed
443,1562,3,3,No powdered sugar,18.32,Credit Card,2023-10-16 15:02:29,Cancelled
444,1437,5,1,Spicy,20.62,Interac Transfer,2023-04-04 11:45:05,Cancelled
445,1775,1,1,Spicy,29.7,Cash,2023-03-20 22:01:55,In Progress
446,1282,3,5,Spicy,15.96,Interac Transfer,2023-01-15 09:03:06,Cancelled
447,1026,15,1,Extra gravy,6.66,Cash,2023-06-09 19:14:29,In Progress
448,1225,8,4,Extra gravy,28.93,Interac Transfer,2023-01-16 14:37:49,In Progress
449,1276,4,3,Spicy,24.83,Interac Transfer,2023-01-02 07:33:33,Completed
450,1797,2,1,Extra mustard,14.96,Cash,2023-07-19 07:28:55,Completed
451,1608,10,1,Extra gravy,29.56,Cash,2023-09-21 15:54:00,Cancelled
452,1283,4,2,Extra gravy,13.64,Credit Card,2023-08-02 22:39:19,Cancelled
453,1878,3,2,None,14.3,Credit Card,2023-07-21 04:15:19,Cancelled
454,1959,2,2,None,20.24,Cash,2023-06-10 18:52:59,Cancelled
455,1480,17,3,Extra mustard,11.86,Credit Card,2023-09-14 05:57:03,Completed
456,1452,21,4,Extra gravy,22.46,Credit Card,2023-09-04 03:24:50,Completed
457,1828,20,4,Extra gravy,8.82,Cash,2023-09-01 07:24:54,Cancelled
458,1815,13,4,No powdered sugar,7.7,Cash,2023-11-21 19:29:57,In Progress
459,1658,5,3,Extra mustard,18.37,Cash,2023-10-29 07:53:47,Completed
460,1515,21,3,Extra mustard,18.89,Interac Transfer,2023-06-05 23:55:59,Completed
461,1546,9,2,No powdered sugar,7.67,Cash,2023-11-03 19:11:05,Completed
462,1191,22,1,No powdered sugar,29.1,Cash,2023-10-19 05:28:44,Completed
463,1048,6,5,None,19.33,Cash,2023-11-23 13:41:14,Cancelled
464,1511,5,5,Extra mustard,8.78,Credit Card,2023-06-04 17:06:03,Cancelled
465,1016,10,1,Extra mustard,12.79,Cash,2023-01-02 16:34:44,In Progress
466,1171,8,2,No powdered sugar,25.01,Credit Card,2023-07-24 09:58:52,Completed
467,1219,7,1,Spicy,18.08,Interac Transfer,2023-10-18 02:46:47,Cancelled
468,1157,7,1,Spicy,9.7,Cash,2023-03-03 08:32:27,Cancelled
469,1476,6,5,None,7.57,Cash,2023-09-14 05:25:44,Completed
470,1045,21,2,Spicy,15.77,Credit Card,2023-03-26 13:54:22,Cancelled
471,1372,20,3,Spicy,13.44,Interac Transfer,2023-10-25 05:03:50,Cancelled
472,1517,3,5,Spicy,21.4,Cash,2023-07-11 06:36:19,Cancelled
473,1098,19,3,Extra gravy,28.13,Interac Transfer,2023-05-08 16:23:55,In Progress
474,1891,22,2,None,11.19,Interac Transfer,2023-03-01 19:44:21,Cancelled
475,1744,15,1,No powdered sugar,26.38,Cash,2023-10-22 12:01:53,Completed
476,1036,4,4,Spicy,28.01,Interac Transfer,2023-05-30 12:36:14,Completed
477,1279,12,4,Extra gravy,27.55,Interac Transfer,2023-01-02 23:50:37,Completed
478,1348,6,2,Spicy,28.8,Cash,2023-08-21 23:52:40,Cancelled
479,1496,19,4,Extra gravy,26.05,Credit Card,2023-07-25 03:10:36,In Progress
480,1301,4,3,None,19.84,Cash,2023-03-04 19:50:04,Cancelled
481,1180,15,4,Spicy,15.25,Interac Transfer,2023-01-24 13:16:28,Completed
482,1606,9,2,Extra gravy,17.29,Cash,2023-05-25 20:45:47,In Progress
483,1098,5,2,Extra mustard,26.82,Credit Card,2023-04-30 10:48:32,In Progress
484,1699,13,3,Extra mustard,12.53,Interac Transfer,2023-03-19 18:48:02,Cancelled
485,1992,18,4,Extra gravy,8.98,Interac Transfer,2023-05-29 17:58:21,Completed
486,1115,5,4,Spicy,8.52,Credit Card,2023-02-03 02:38:34,Cancelled
487,1190,16,1,Spicy,25.67,Credit Card,2023-01-24 18:23:19,Completed
488,1252,19,5,None,24.04,Interac Transfer,2023-06-29 14:06:01,In Progress
489,1980,14,2,None,17.44,Credit Card,2023-02-08 19:26:53,Cancelled
490,1927,16,1,No powdered sugar,11.87,Cash,2023-10-27 21:14:12,In Progress
491,1982,15,2,None,21.94,Credit Card,2023-03-25 20:48:55,Completed
492,1160,22,1,Spicy,5.96,Cash,2023-03-06 05:55:58,In Progress
493,1255,4,5,No powdered sugar,19.21,Interac Transfer,2023-10-31 03:57:04,In Progress
494,1322,7,1,None,14.96,Interac Transfer,2023-10-19 10:09:29,In Progress
495,1127,16,2,Extra gravy,29.45,Interac Transfer,2023-08-31 15:47:30,Cancelled
496,1017,22,4,Extra mustard,17.69,Interac Transfer,2023-12-22 01:48:18,Completed
497,1792,21,2,None,18.81,Interac Transfer,2023-08-24 13:33:26,In Progress
498,1734,22,3,None,22.81,Credit Card,2023-12-15 00:16:03,In Progress
499,1565,21,3,Extra gravy,17.11,Credit Card,2023-07-18 10:01:56,In Progress
500,1569,8,3,Spicy,10.61,Interac Transfer,2023-02-06 13:22:27,In Progress
501,1322,17,3,Extra gravy,18.43,Credit Card,2023-04-23 06:07:09,Completed
502,1871,16,5,None,28.61,Credit Card,2023-08-20 00:23:45,Completed
503,1685,10,4,Spicy,15.25,Interac Transfer,2023-08-05 02:45:34,Cancelled
504,1791,10,4,No powdered sugar,21.99,Credit Card,2023-10-06 17:51:26,Completed
505,1625,2,2,None,29.45,Interac Transfer,2023-06-27 22:12:38,Completed
506,1287,9,1,Extra gravy,25.75,Interac Transfer,2023-06-05 08:43:23,In Progress
507,1942,17,2,No powdered sugar,21.48,Interac Transfer,2023-10-18 09:15:28,Cancelled
508,1853,11,2,Extra mustard,23.4,Interac Transfer,2023-02-11 06:01:15,Cancelled
509,1662,10,2,No powdered sugar,28.41,Credit Card,2023-02-20 08:54:53,In Progress
510,1961,22,2,Extra gravy,28.99,Credit Card,2023-01-09 18:44:02,Cancelled
511,1638,17,4,No powdered sugar,29.22,Cash,2023-01-04 09:30:42,Completed
512,1154,4,1,Extra gravy,20.64,Cash,2023-09-28 06:04:39,Cancelled
513,1489,16,2,None,14.62,Interac Transfer,2023-01-19 13:05:57,In Progress
514,1385,20,4,Spicy,8.33,Cash,2023-04-16 21:57:28,Cancelled
515,1985,15,2,Extra mustard,14.64,Credit Card,2023-09-07 19:11:10,Cancelled
516,1784,21,3,Spicy,28.57,Credit Card,2023-12-03 03:23:57,Cancelled
517,1103,5,2,Spicy,27.24,Cash,2023-09-21 05:10:34,In Progress
518,1928,6,2,Spicy,18.09,Cash,2023-07-12 18:51:52,Completed
519,1392,17,5,Extra gravy,18.43,Credit Card,2023-11-28 03:21:43,Cancelled
520,1810,1,3,Extra gravy,12.72,Cash,2023-09-10 23:41:01,Completed
521,1245,19,1,Extra mustard,16.36,Credit Card,2023-05-03 05:23:38,Completed
522,1175,4,2,Extra gravy,22.86,Credit Card,2023-01-07 21:02:54,Completed
523,1038,17,1,Extra gravy,15.06,Cash,2023-10-26 05:01:44,Cancelled
524,1476,9,3,Extra gravy,9.7,Cash,2023-07-14 17:34:51,Completed
525,1681,2,2,Extra gravy,18.52,Interac Transfer,2023-08-02 07:34:56,Cancelled
526,1758,8,5,None,10.63,Interac Transfer,2023-06-13 03:19:47,Cancelled
527,1537,15,4,Extra mustard,29.36,Interac Transfer,2023-10-22 19:18:16,Cancelled
528,1866,7,5,Extra gravy,14.76,Interac Transfer,2023-05-31 11:00:31,Completed
529,1817,6,5,Extra mustard,27.74,Interac Transfer,2023-02-28 17:56:06,Cancelled
530,1920,1,4,No powdered sugar,10.64,Credit Card,2023-01-03 08:27:46,In Progress
531,1407,15,4,None,9.73,Cash,2023-01-28 02:41:58,In Progress
532,1524,7,4,Extra gravy,20.42,Credit Card,2023-05-16 14:28:53,In Progress
533,1827,17,2,None,24.48,Interac Transfer,2023-07-13 13:49:07,Cancelled
534,1505,2,1,None,19.17,Interac Transfer,2023-04-12 17:07:45,In Progress
535,1902,9,1,No powdered sugar,10.74,Cash,2023-06-01 04:36:55,Cancelled
536,1824,9,4,Extra mustard,5.95,Credit Card,2023-09-01 23:23:30,Cancelled
537,1035,13,5,None,20.46,Interac Transfer,2023-07-05 15:22:09,Cancelled
538,1684,6,3,Spicy,8.28,Interac Transfer,2023-04-06 18:22:57,Completed
539,1019,6,4,No powdered sugar,13.58,Interac Transfer,2023-01-25 15:40:48,In Progress
540,1320,20,5,Spicy,21.89,Interac Transfer,2023-12-05 00:44:23,Cancelled
541,1775,20,5,No powdered sugar,7.45,Credit Card,2023-03-18 22:56:28,In Progress
542,1511,21,2,Spicy,8.18,Credit Card,2023-10-28 12:16:17,In Progress
543,1399,3,2,Spicy,6.54,Interac Transfer,2023-08-15 23:07:37,Completed
544,1653,17,1,None,29.9,Credit Card,2023-10-26 06:29:26,In Progress
545,1971,17,1,None,14.68,Interac Transfer,2023-04-09 23:05:24,Cancelled
546,1882,12,3,No powdered sugar,27.64,Cash,2023-04-05 09:28:12,Cancelled
547,1470,16,3,Extra mustard,12.34,Cash,2023-04-11 09:26:44,In Progress
548,1142,15,3,None,23.83,Cash,2023-08-28 23:20:15,In Progress
549,1091,13,3,None,10.48,Credit Card,2023-11-07 04:05:33,Completed
550,1353,1,5,Extra gravy,17.46,Interac Transfer,2023-11-14 09:09:32,Cancelled
551,1833,17,5,None,25.62,Cash,2023-06-29 09:57:50,In Progress
552,1799,3,1,Extra mustard,25.41,Cash,2023-11-19 16:52:37,In Progress
553,1726,15,2,Extra gravy,24.86,Credit Card,2023-02-14 02:13:22,Cancelled
554,1958,4,2,Spicy,25.59,Credit Card,2023-10-30 09:24:05,In Progress
555,1853,4,4,Spicy,10.29,Cash,2023-03-10 14:47:46,Completed
556,1050,18,5,Extra gravy,17.06,Interac Transfer,2023-04-18 18:14:52,In Progress
557,1664,17,3,Extra gravy,17.12,Interac Transfer,2023-07-15 09:53:08,In Progress
558,1697,19,3,Extra gravy,27.26,Interac Transfer,2023-11-02 01:19:38,Completed
559,1574,11,4,No powdered sugar,12.42,Cash,2023-07-20 14:47:07,Completed
560,1189,20,2,Extra mustard,28.29,Credit Card,2023-02-03 07:15:10,Completed
561,1124,3,3,Extra mustard,16.27,Interac Transfer,2023-09-01 15:00:05,Cancelled
562,1149,8,2,Spicy,21.74,Cash,2023-08-08 02:16:38,In Progress
563,1313,14,4,Spicy,11.72,Cash,2023-02-13 09:14:14,In Progress
564,1569,1,2,Spicy,15.26,Credit Card,2023-12-06 04:24:41,Completed
565,1341,14,2,None,22.75,Interac Transfer,2023-12-09 10:33:56,Cancelled
566,1304,2,2,Spicy,17.82,Cash,2023-01-15 03:58:22,Completed
567,1691,4,3,Extra gravy,28.27,Interac Transfer,2023-08-12 05:51:33,In Progress
568,1681,19,1,Spicy,23.43,Interac Transfer,2023-10-17 12:55:02,Cancelled
569,1837,6,5,Extra gravy,19.11,Interac Transfer,2023-04-16 10:15:32,Cancelled
570,1782,1,2,No powdered sugar,27.17,Cash,2023-08-29 00:16:38,In Progress
571,1053,17,2,None,21.64,Interac Transfer,2023-05-31 12:48:50,Cancelled
572,1443,8,2,None,21.18,Credit Card,2023-03-08 08:50:04,Cancelled
573,1612,19,1,Extra mustard,11.16,Cash,2023-01-23 06:47:19,Completed
574,1992,21,4,No powdered sugar,14.87,Cash,2023-10-04 20:30:27,Cancelled
575,1263,1,3,Extra gravy,22.08,Interac Transfer,2023-10-08 01:56:46,Completed
576,1052,5,1,No powdered sugar,27.29,Interac Transfer,2023-09-01 22:41:46,Cancelled
577,1571,16,2,None,12.89,Interac Transfer,2023-09-16 16:22:28,Completed
578,1619,6,1,Extra gravy,10.39,Cash,2023-10-30 07:51:53,Completed
579,1004,8,1,No powdered sugar,19.84,Credit Card,2023-09-01 04:17:51,Cancelled
580,1102,13,1,None,6.68,Credit Card,2023-08-25 13:03:08,Completed
581,1195,16,4,Extra gravy,22.86,Cash,2023-07-04 20:17:04,In Progress
582,1773,3,5,Extra gravy,22.58,Credit Card,2023-09-16 14:31:43,In Progress
583,1876,19,3,None,13.87,Interac Transfer,2023-10-20 12:59:41,Cancelled
584,1991,12,4,Extra gravy,27.32,Cash,2023-07-19 18:06:45,Cancelled
585,1883,16,4,None,17.55,Credit Card,2023-12-05 22:36:41,Cancelled
586,1349,11,5,Spicy,21.14,Cash,2023-12-13 04:46:18,In Progress
587,1046,10,4,Spicy,10.24,Credit Card,2023-09-15 07:42:50,Cancelled
588,1866,20,1,Extra gravy,15.43,Cash,2023-03-05 22:24:10,Cancelled
589,1822,4,1,Extra gravy,26.56,Credit Card,2023-03-28 00:40:44,Completed
590,1935,12,2,None,10.32,Cash,2023-02-10 23:19:22,Cancelled
591,1819,2,4,Extra gravy,14.76,Cash,2023-07-15 22:32:54,In Progress
592,1655,22,2,Extra mustard,12.95,Cash,2023-01-02 04:09:12,In Progress
593,1268,19,3,Spicy,8.78,Cash,2023-02-19 01:56:05,Cancelled
594,1369,5,1,Extra gravy,12.24,Cash,2023-08-12 02:57:25,In Progress
595,1635,8,3,Extra gravy,10.82,Interac Transfer,2023-03-20 00:06:59,Completed
596,1105,7,5,No powdered sugar,28.09,Cash,2023-01-09 03:00:23,Completed
597,1669,14,1,Extra gravy,23.53,Cash,2023-02-05 18:54:10,Cancelled
598,1658,3,3,Extra mustard,12.9,Cash,2023-03-12 05:05:31,Cancelled
599,1656,18,5,Spicy,24.08,Credit Card,2023-11-14 16:45:48,Completed
600,1119,16,3,No powdered sugar,5.55,Cash,2023-07-28 13:19:31,Completed
601,1830,19,5,None,18.16,Interac Transfer,2023-11-17 10:23:43,Cancelled
602,1786,19,5,None,11.26,Cash,2023-10-28 15:50:26,In Progress
603,1603,18,1,Spicy,7.86,Credit Card,2023-01-29 12:43:12,Cancelled
604,1057,20,2,None,27.09,Credit Card,2023-11-20 12:52:31,Cancelled
605,1950,16,5,Extra mustard,9.98,Cash,2023-04-08 11:11:41,Cancelled
606,1345,8,5,Extra gravy,25.56,Cash,2023-05-24 08:08:56,Cancelled
607,1740,1,1,Spicy,15.33,Cash,2023-03-29 12:02:28,Cancelled
608,1473,17,2,No powdered sugar,5.36,Cash,2023-12-01 11:18:34,Cancelled
609,1116,12,4,Extra gravy,23.31,Credit Card,2023-06-24 06:51:36,Cancelled
610,1829,21,4,None,19.91,Cash,2023-01-26 12:49:28,In Progress
611,1790,11,2,None,13.6,Credit Card,2023-07-16 23:25:12,Cancelled
612,1126,5,3,No powdered sugar,12.04,Credit Card,2023-08-19 15:10:32,Completed
613,1392,12,1,Extra mustard,6.84,Interac Transfer,2023-07-10 04:45:36,Cancelled
614,1907,17,2,No powdered sugar,28.54,Credit Card,2023-08-12 18:03:40,In Progress
615,1640,6,4,Spicy,17.35,Cash,2023-12-01 14:20:41,Completed
616,1057,1,5,No powdered sugar,7.14,Cash,2023-01-10 22:21:36,Cancelled
617,1633,5,4,None,26.72,Cash,2023-07-12 05:54:42,Cancelled
618,1512,14,5,Extra mustard,11.97,Cash,2023-03-12 08:36:57,Completed
619,1750,5,1,Extra mustard,10.09,Interac Transfer,2023-02-23 06:09:15,Cancelled
620,1801,22,5,No powdered sugar,12.02,Interac Transfer,2023-11-17 04:45:14,In Progress
621,1095,1,2,Spicy,19.11,Interac Transfer,2023-08-05 18:37:53,Cancelled
622,1637,18,5,None,6.85,Interac Transfer,2023-07-22 02:19:10,In Progress
623,1117,16,3,Extra gravy,17.04,Credit Card,2023-01-10 12:58:29,Cancelled
624,1559,9,2,Extra mustard,27.39,Interac Transfer,2023-05-11 12:20:59,Completed
625,1600,19,1,No powdered sugar,9.7,Credit Card,2023-07-02 11:32:34,In Progress
