Customer_ID,Item_ID,Feedback_Text,Rating,Submission_Timestamp,Feedback_Category
1706,7,Great experience!,2,2023-05-03 03:24:21,Service
1470,13,Service was slow.,4,2023-12-11 08:18:56,Value for Money
1118,11,Delicious!,1,2023-12-06 03:03:22,Ambience
1395,14,Delicious!,4,2023-12-16 03:50:03,Food Quality
1531,19,Needs improvement.,5,2023-08-21 19:17:10,Service
1260,11,Great experience!,4,2023-12-04 06:32:37,Value for Money
1804,13,Service was slow.,4,2023-03-31 07:28:13,Ambience
1933,14,Great experience!,2,2023-11-25 19:48:44,Value for Money
1255,13,Loved it!,5,2023-05-13 18:42:51,Ambience
1733,1,Could be better.,4,2023-08-07 21:38:33,Food Quality
1904,8,Great experience!,4,2023-09-05 02:29:07,Value for Money
1225,12,Great experience!,5,2023-08-11 03:39:15,Service
1052,19,Delicious!,5,2023-03-13 06:39:43,Service
1939,12,Could be better.,1,2023-11-19 14:34:15,Ambience
1866,8,Service was slow.,2,2023-11-10 22:01:43,Service
1499,8,Great experience!,5,2023-06-24 04:18:46,Value for Money
1505,21,Delicious!,5,2023-01-27 23:48:48,Food Quality
1853,13,Needs improvement.,3,2023-05-08 11:21:39,Ambience
1363,12,Could be better.,5,2023-01-23 07:04:13,Value for Money
1279,16,Delicious!,2,2023-01-25 00:11:19,Ambience
1592,1,Delicious!,4,2023-11-11 15:17:57,Food Quality
1713,13,Delicious!,4,2023-09-09 20:45:43,Ambience
1157,7,Great experience!,4,2023-05-02 22:04:34,Service
1631,5,Great experience!,4,2023-09-02 08:16:22,Service
1058,8,Needs improvement.,3,2023-04-20 14:21:50,Ambience
1726,14,Loved it!,5,2023-01-15 19:05:44,Food Quality
1127,13,Loved it!,4,2023-02-05 02:15:16,Food Quality
1735,15,Loved it!,1,2023-01-08 23:52:59,Service
1720,17,Could be better.,4,2023-02-16 19:21:05,Food Quality
1881,15,Could be better.,5,2023-10-21 07:59:42,Ambience
1114,20,Needs improvement.,4,2023-11-08 13:42:02,Value for Money
1208,18,Could be better.,3,2023-09-28 23:18:36,Ambience
1525,18,Loved it!,2,2023-08-10 09:22:56,Service
1520,2,Loved it!,2,2023-12-02 14:06:38,Service
1551,4,Delicious!,5,2023-10-26 08:25:34,Service
1961,1,Could be better.,2,2023-09-21 03:42:19,Food Quality
1236,4,Great experience!,2,2023-03-11 20:43:28,Ambience
1280,18,Great experience!,1,2023-11-02 12:09:44,Value for Money
1358,5,Delicious!,5,2023-06-04 06:09:27,Ambience
1200,19,Delicious!,5,2023-08-21 21:11:24,Value for Money
1757,15,Delicious!,2,2023-09-25 19:41:30,Ambience
1277,8,Great experience!,2,2023-05-23 21:05:01,Service
1234,20,Loved it!,2,2023-08-13 18:26:57,Value for Money
1493,17,Delicious!,3,2023-04-05 16:35:12,Ambience
1003,1,Needs improvement.,4,2023-12-26 01:35:58,Food Quality
1665,12,Delicious!,3,2023-01-20 04:38:53,Food Quality
1441,19,Service was slow.,5,2023-09-03 16:50:58,Ambience
1028,15,Delicious!,1,2023-11-03 21:24:36,Service
1108,9,Great experience!,4,2023-12-19 14:22:08,Value for Money
1609,7,Could be better.,1,2023-09-10 06:26:25,Ambience
1726,2,Delicious!,5,2023-07-23 02:34:56,Food Quality
1804,9,Could be better.,5,2023-10-15 15:53:55,Value for Money
1074,10,Service was slow.,1,2023-12-19 04:05:12,Food Quality
1837,2,Needs improvement.,1,2023-02-17 03:56:40,Food Quality
1145,19,Could be better.,1,2023-01-08 16:17:12,Ambience
1127,11,Loved it!,5,2023-04-14 18:38:30,Food Quality
1852,13,Delicious!,2,2023-08-01 13:33:41,Value for Money
1041,10,Service was slow.,1,2023-04-28 23:35:57,Service
1355,14,Service was slow.,4,2023-06-08 14:02:17,Ambience
1040,18,Could be better.,5,2023-10-22 04:39:00,Value for Money
1933,19,Needs improvement.,3,2023-02-15 01:20:26,Ambience
1033,22,Great experience!,3,2023-09-14 03:23:11,Food Quality
1016,9,Delicious!,4,2023-02-03 05:31:24,Food Quality
1676,7,Service was slow.,2,2023-04-15 03:32:12,Value for Money
1152,3,Needs improvement.,1,2023-09-07 00:33:16,Value for Money
1997,20,Loved it!,5,2023-04-11 08:48:55,Service
1377,6,Service was slow.,1,2023-09-27 21:37:21,Value for Money
1587,21,Needs improvement.,5,2023-01-31 14:27:27,Value for Money
1598,2,Great experience!,3,2023-07-11 02:32:41,Ambience
1628,6,Great experience!,1,2023-11-11 03:27:35,Food Quality
1873,3,Service was slow.,4,2023-05-26 02:42:50,Value for Money
1341,16,Service was slow.,2,2023-06-04 13:54:56,Service
1980,8,Could be better.,4,2023-05-17 04:56:44,Value for Money
1026,2,Delicious!,2,2023-03-16 02:48:00,Food Quality
1824,17,Needs improvement.,1,2023-03-09 07:01:45,Value for Money
1286,9,Service was slow.,1,2023-02-13 13:21:43,Ambience
1645,12,Delicious!,2,2023-07-24 21:35:14,Food Quality
1730,3,Could be better.,3,2023-01-23 22:57:19,Value for Money
1167,11,Delicious!,5,2023-09-12 07:06:08,Ambience
1609,1,Service was slow.,4,2023-07-08 13:05:10,Food Quality
1267,13,Great experience!,4,2023-07-18 14:53:46,Value for Money
1748,15,Needs improvement.,4,2023-08-19 02:50:20,Ambience
1820,5,Needs improvement.,1,2023-08-04 17:51:39,Service
1454,21,Great experience!,4,2023-08-12 05:49:40,Ambience
1905,17,Service was slow.,5,2023-06-26 11:42:27,Service
1684,6,Needs improvement.,5,2023-01-21 07:01:54,Value for Money
1400,21,Service was slow.,2,2023-08-10 19:09:26,Ambience
1921,22,Could be better.,1,2023-02-10 07:06:32,Service
1980,11,Service was slow.,5,2023-11-14 07:11:50,Food Quality
1475,18,Delicious!,3,2023-03-08 17:46:33,Ambience
1701,4,Great experience!,1,2023-02-02 10:36:46,Value for Money
1633,3,Service was slow.,1,2023-06-27 08:24:37,Food Quality
1557,13,Could be better.,5,2023-04-22 23:29:22,Service
1575,9,Loved it!,3,2023-08-09 09:25:36,Ambience
1129,21,Great experience!,2,2023-03-02 20:09:44,Ambience
1821,6,Needs improvement.,5,2023-06-06 20:51:37,Value for Money
1362,12,Delicious!,3,2023-05-13 08:08:00,Food Quality
1704,2,Needs improvement.,1,2023-02-05 05:37:02,Ambience
1818,3,Could be better.,3,2023-08-30 22:36:10,Ambience
1692,3,Could be better.,1,2023-03-01 00:10:28,Food Quality
1291,12,Needs improvement.,5,2023-05-15 04:13:10,Ambience
1370,15,Great experience!,5,2023-01-20 05:29:03,Food Quality
1793,9,Needs improvement.,4,2023-07-07 20:26:19,Food Quality
1028,8,Service was slow.,4,2023-04-17 13:50:02,Food Quality
1148,11,Needs improvement.,4,2023-11-26 20:16:56,Value for Money
1778,16,Delicious!,5,2023-11-16 21:36:57,Food Quality
1295,22,Delicious!,2,2023-09-17 12:37:09,Food Quality
1010,4,Loved it!,5,2023-03-02 09:41:48,Service
1511,1,Delicious!,3,2023-02-03 18:15:34,Service
1675,7,Needs improvement.,5,2023-03-31 05:50:12,Value for Money
1112,2,Delicious!,5,2023-10-17 18:08:05,Food Quality
1186,5,Great experience!,1,2023-07-02 15:30:31,Service
1806,7,Delicious!,1,2023-09-24 19:01:29,Service
1743,4,Service was slow.,1,2023-03-06 12:19:06,Ambience
1226,5,Great experience!,5,2023-02-26 13:16:43,Food Quality
1309,1,Loved it!,2,2023-12-14 01:09:49,Service
1097,1,Service was slow.,3,2023-10-31 00:56:48,Value for Money
1054,15,Needs improvement.,3,2023-08-28 09:36:54,Ambience
1622,20,Needs improvement.,2,2023-06-10 21:20:46,Ambience
1663,19,Needs improvement.,2,2023-05-15 22:37:10,Food Quality
1757,10,Service was slow.,3,2023-09-27 00:39:28,Food Quality
1405,18,Service was slow.,4,2023-04-30 09:21:12,Ambience
1068,3,Service was slow.,1,2023-07-23 06:36:43,Value for Money
1311,11,Great experience!,1,2023-01-29 02:21:08,Food Quality
1288,15,Could be better.,3,2023-03-03 11:19:15,Food Quality
1761,11,Great experience!,2,2023-05-24 20:23:42,Ambience
1547,17,Needs improvement.,4,2023-03-17 21:35:35,Ambience
1750,17,Could be better.,3,2023-06-17 22:22:29,Food Quality
1147,6,Delicious!,1,2023-01-07 12:38:10,Service
1466,5,Needs improvement.,5,2023-12-28 21:50:26,Food Quality
1738,8,Loved it!,2,2023-01-04 05:10:35,Service
1243,2,Great experience!,5,2023-09-15 22:02:30,Ambience
1490,16,Service was slow.,3,2023-03-06 15:24:17,Service
1848,20,Great experience!,1,2023-02-24 18:04:15,Value for Money
1957,12,Service was slow.,4,2023-12-10 17:20:59,Ambience
1506,6,Could be better.,5,2023-08-28 06:05:42,Food Quality
1364,1,Loved it!,4,2023-04-28 05:07:56,Food Quality
1481,4,Could be better.,1,2023-09-14 10:32:02,Ambience
1200,17,Loved it!,5,2023-05-16 03:18:10,Ambience
1153,13,Great experience!,4,2023-08-20 17:43:35,Value for Money
1449,18,Service was slow.,4,2023-02-16 06:43:06,Ambience
1500,5,Could be better.,5,2023-02-02 14:15:13,Food Quality
1072,3,Loved it!,1,2023-03-21 20:52:06,Value for Money
1712,11,Needs improvement.,4,2023-12-14 02:14:47,Food Quality
1295,13,Needs improvement.,3,2023-01-21 01:09:02,Service
1016,4,Could be better.,5,2023-12-07 20:16:56,Ambience
1640,14,Service was slow.,2,2023-07-06 00:32:07,Service
1216,22,Could be better.,2,2023-10-28 22:36:09,Food Quality
1060,11,Great experience!,1,2023-05-04 00:09:33,Service
1938,10,Loved it!,3,2023-12-28 17:42:27,Service
1615,19,Great experience!,4,2023-07-10 12:26:35,Food Quality
1041,18,Needs improvement.,2,2023-04-11 09:47:18,Food Quality
1024,6,Loved it!,1,2023-10-02 02:24:20,Ambience
1038,15,Could be better.,3,2023-06-25 21:33:22,Service
1802,21,Great experience!,3,2023-09-23 04:28:33,Value for Money
1130,10,Delicious!,1,2023-06-29 05:58:24,Value for Money
1497,5,Service was slow.,1,2023-11-15 07:51:08,Food Quality
1228,5,Service was slow.,4,2023-01-19 22:01:02,Food Quality
1107,10,Delicious!,1,2023-06-22 21:24:33,Service
1171,5,Needs improvement.,4,2023-05-24 11:08:43,Food Quality
1434,3,Loved it!,4,2023-05-01 09:46:50,Value for Money
1477,6,Service was slow.,5,2023-04-29 02:43:47,Ambience
1101,4,Delicious!,3,2023-12-03 22:59:32,Ambience
1865,18,Could be better.,3,2023-12-15 14:13:20,Service
1523,9,Delicious!,3,2023-02-03 10:06:10,Ambience
1274,17,Needs improvement.,5,2023-01-21 05:16:29,Food Quality
1612,13,Needs improvement.,4,2023-12-08 13:26:04,Food Quality
1043,15,Great experience!,4,2023-09-08 20:36:43,Food Quality
1954,20,Service was slow.,1,2023-01-12 19:25:47,Food Quality
1816,17,Great experience!,5,2023-06-28 04:51:10,Service
1956,13,Delicious!,1,2023-08-05 00:22:19,Ambience
1016,16,Loved it!,5,2023-03-05 22:20:33,Value for Money
1329,22,Loved it!,1,2023-02-06 02:28:52,Ambience
1568,4,Needs improvement.,2,2023-03-26 12:04:39,Food Quality
1822,5,Loved it!,3,2023-02-16 08:04:48,Value for Money
1496,5,Loved it!,3,2023-06-28 03:44:10,Service
1814,9,Loved it!,4,2023-07-07 10:50:51,Food Quality
1011,17,Delicious!,2,2023-12-09 17:48:22,Food Quality
1317,13,Loved it!,3,2023-01-10 15:55:39,Value for Money
1591,2,Could be better.,4,2023-01-10 08:16:41,Service
1215,13,Loved it!,2,2023-05-31 03:32:14,Value for Money
1338,22,Loved it!,3,2023-03-17 06:58:55,Service
1775,21,Great experience!,1,2023-05-19 08:58:10,Food Quality
1990,19,Delicious!,5,2023-07-07 07:38:12,Ambience
1660,3,Needs improvement.,2,2023-03-16 21:47:17,Food Quality
1080,10,Great experience!,4,2023-08-28 16:30:09,Ambience
1726,2,Service was slow.,2,2023-02-20 13:06:48,Ambience
1484,13,Delicious!,4,2023-08-24 15:18:14,Service
1373,19,Could be better.,2,2023-04-04 02:22:13,Value for Money
1975,17,Delicious!,4,2023-02-19 17:40:56,Service
1709,21,Service was slow.,3,2023-11-22 21:35:15,Food Quality
1199,14,Service was slow.,1,2023-08-31 04:59:47,Value for Money
1536,12,Service was slow.,3,2023-10-22 19:26:10,Ambience
1465,21,Needs improvement.,1,2023-01-21 14:24:53,Ambience
1088,12,Loved it!,3,2023-09-25 20:00:51,Food Quality
1267,11,Delicious!,3,2023-04-22 01:50:11,Value for Money
1654,7,Loved it!,2,2023-03-25 22:31:11,Food Quality
1570,4,Loved it!,5,2023-05-30 16:10:56,Food Quality
1921,19,Could be better.,4,2023-12-12 18:09:12,Service
1488,1,Service was slow.,4,2023-05-24 03:52:16,Food Quality
1876,3,Needs improvement.,4,2023-09-16 01:10:42,Value for Money
1537,13,Could be better.,1,2023-01-11 15:37:24,Food Quality
1046,15,Great experience!,4,2023-02-09 14:18:24,Value for Money
1287,2,Needs improvement.,4,2023-02-09 09:06:51,Ambience
1777,11,Loved it!,2,2023-05-05 03:04:07,Food Quality
1015,4,Needs improvement.,3,2023-07-06 20:10:25,Value for Money
1710,19,Service was slow.,4,2023-06-24 20:05:05,Ambience
1400,17,Great experience!,5,2023-04-21 20:48:12,Value for Money
1918,3,Service was slow.,4,2023-06-13 22:55:41,Ambience
1793,18,Great experience!,1,2023-04-12 23:06:50,Service
1980,8,Could be better.,1,2023-05-23 04:25:43,Food Quality
1085,22,Loved it!,1,2023-08-15 23:55:26,Food Quality
1249,19,Great experience!,4,2023-07-10 14:39:51,Ambience
1390,5,Great experience!,2,2023-12-03 03:44:01,Service
1781,7,Great experience!,5,2023-10-19 09:56:01,Value for Money
1334,21,Needs improvement.,4,2023-09-10 17:23:48,Service
1628,8,Could be better.,2,2023-11-05 06:37:09,Value for Money
1518,5,Needs improvement.,2,2023-10-08 02:04:21,Value for Money
1136,17,Loved it!,4,2023-02-04 05:56:04,Food Quality
1882,5,Great experience!,4,2023-08-20 02:48:56,Ambience
1687,4,Could be better.,2,2023-09-10 13:01:43,Food Quality
1839,22,Could be better.,2,2023-04-30 09:04:25,Food Quality
1497,19,Delicious!,2,2023-08-17 16:02:15,Food Quality
1826,21,Loved it!,4,2023-05-31 14:19:43,Value for Money
1726,2,Could be better.,2,2023-02-13 14:49:14,Food Quality
1476,11,Great experience!,1,2023-12-16 15:27:13,Value for Money
1593,22,Great experience!,4,2023-04-11 10:33:01,Ambience
1222,13,Could be better.,1,2023-10-19 10:30:54,Value for Money
